Wall R-Value,Roof R-Value,Window R-Value,SOG R-Value,Floors R-Value,LPD Reduction,Fan W/CFM,ERV Eff,HVAC,Energy Savings %,EUI (kWh/m2),Carbon Savings %,Carbon Intensity (kg/m2),Electric Peak kW,CMHC MLI,Cost Premium $
25,50,4.7,"R10,US",30,0.25,0.75,,Boiler,30,148,15,65,160,35 Points," 4,219,644 "
25,40,4.7,"R10,US",30,0.25,0.75,,Boiler,30,150,14,65,160,35 Points," 3,817,437 "
25,50,4.7,"R10,US",30,0.4,0.75,,Boiler,30,148,15,65,157,35 Points," 4,220,244 "
25,40,4.7,"R10,US",30,0.4,1,,Boiler,30,151,15,65,161,35 Points," 3,818,237 "
15,50,6.3,"R10,US",20,0.25,1,,Boiler,30,152,14,65,164,35 Points," 3,710,741 "
20,30,6.3,"R10,US",30,0.25,1,,Boiler,30,153,14,65,164,35 Points," 3,222,879 "
30,50,6.3,"R10,4ft",20,0.4,1,,Boiler,30,151,15,65,161,35 Points," 4,660,996 "
30,40,6.3,"R10,4ft",30,0.25,1,,Boiler,30,153,14,65,164,35 Points," 4,258,189 "
30,50,6.3,"R10,4ft",30,0.4,1,,Boiler,30,151,15,65,161,35 Points," 4,660,996 "
20,30,6.3,"R10,US",20,0.25,1,,Boiler,30,153,14,65,164,35 Points," 3,222,879 "
15,50,6.3,"R10,US",20,0.4,1,,Boiler,30,152,14,65,162,35 Points," 3,711,341 "
30,40,6.3,"R10,4ft",20,0.4,1,,Boiler,30,153,14,65,161,35 Points," 4,258,789 "
15,50,6.3,"R10,US",30,0.4,1,,Boiler,30,152,14,65,162,35 Points," 3,711,341 "
20,40,6.3,"R10,US",30,0.4,0.75,,Boiler,30,149,14,65,157,35 Points," 3,625,485 "
25,50,4.7,"R10,US",20,0.4,0.75,,Boiler,30,148,15,65,157,35 Points," 4,220,244 "
25,50,6.3,"R10,4ft",30,0.4,1,,Boiler,30,153,14,65,161,35 Points," 4,344,444 "
20,40,4.7,"R10,4ft",30,0.25,0.75,0.75,Heat Pump,31,102,12,55,280,35 Points," 3,890,884 "
25,40,3,"R10,US",20,0.25,0.75,0.75,Heat Pump,31,101,12,54,282,35 Points," 4,075,686 "
25,40,4.7,"R10,4ft",30,0.25,0.75,0.75,Heat Pump,31,100,12,54,280,35 Points," 4,207,436 "
20,30,6.3,"R10,4ft",20,0.25,0.75,0.75,Heat Pump,31,101,12,54,280,35 Points," 3,612,678 "
30,30,3,"R10,US",20,0.4,1,0.75,Heat Pump,31,102,12,54,284,35 Points," 3,990,831 "
15,50,6.3,"R10,4ft",30,0.4,0.75,0.75,Heat Pump,31,101,12,54,276,35 Points," 4,101,140 "
15,40,6.3,"R10,4ft",30,0.25,1,0.75,Heat Pump,31,102,12,54,287,35 Points," 3,698,533 "
30,30,3,"R10,US",30,0.25,1,0.75,Heat Pump,31,102,12,54,289,35 Points," 3,990,231 "
30,30,3,"R10,US",30,0.4,1,0.75,Heat Pump,31,102,12,54,284,35 Points," 3,990,831 "
25,30,4.7,"R10,4ft",30,0.4,1,0.75,Heat Pump,31,102,12,54,284,35 Points," 3,806,029 "
20,50,4.7,"R10,4ft",20,0.4,0.75,0.75,Heat Pump,31,101,12,54,275,35 Points," 4,293,691 "
15,30,4.7,"R10,US",30,0.25,1,0.75,Heat Pump,31,102,12,54,289,35 Points," 3,172,326 "
15,30,4.7,"R10,US",30,0.4,1,0.75,Heat Pump,31,102,12,54,284,35 Points," 3,172,926 "
10,50,4.7,"R10,US",20,0.25,1,0.75,Heat Pump,31,103,12,55,289,35 Points," 3,660,188 "
30,40,3,"R10,US",20,0.25,0.75,0.75,Heat Pump,31,100,12,54,280,35 Points," 4,392,238 "
25,40,3,"R10,US",20,0.4,1,0.75,Heat Pump,31,101,12,54,284,35 Points," 4,076,486 "
20,50,3,"R10,US",20,0.25,1,0.75,Heat Pump,31,102,12,54,289,35 Points," 4,161,541 "
15,50,4.7,"R10,4ft",30,0.25,1,0.75,Heat Pump,31,103,12,54,289,35 Points," 3,976,740 "
25,50,3,"R10,US",30,0.25,0.75,0.75,Heat Pump,31,100,12,54,280,35 Points," 4,477,893 "
25,50,3,"R10,US",30,0.4,0.75,0.75,Heat Pump,31,100,12,54,276,35 Points," 4,478,493 "
15,40,4.7,"R10,US",20,0.4,0.75,0.75,Heat Pump,31,100,12,54,276,35 Points," 3,574,933 "
30,40,3,"R10,US",30,0.4,0.75,0.75,Heat Pump,31,100,12,54,276,35 Points," 4,392,838 "
20,50,4.7,"R10,4ft",30,0.4,0.75,0.75,Heat Pump,31,101,12,54,275,35 Points," 4,293,691 "
15,50,4.7,"R10,4ft",20,0.4,1,0.75,Heat Pump,31,103,12,54,284,35 Points," 3,977,340 "
25,40,3,"R10,US",30,0.4,1,0.75,Heat Pump,31,101,12,54,284,35 Points," 4,076,486 "
20,40,3,"R10,US",20,0.25,1,0.75,Heat Pump,31,103,12,54,289,35 Points," 3,759,334 "
25,40,3,"R10,US",30,0.4,0.75,0.75,Heat Pump,31,101,12,55,276,35 Points," 4,076,286 "
20,50,4.7,"R10,4ft",20,0.25,0.75,0.75,Heat Pump,31,101,12,54,280,35 Points," 4,293,091 "
15,50,4.7,"R10,4ft",20,0.25,1,0.75,Heat Pump,31,103,12,54,289,35 Points," 3,976,740 "
10,40,6.3,"R10,US",30,0.25,1,0.75,Heat Pump,31,102,12,54,289,35 Points," 3,381,981 "
25,30,4.7,"R10,4ft",30,0.25,1,0.75,Heat Pump,31,102,12,54,287,35 Points," 3,805,429 "
20,50,4.7,"R10,4ft",30,0.25,0.75,0.75,Heat Pump,31,101,12,54,280,35 Points," 4,293,091 "
10,50,6.3,"R10,US",30,0.25,0.75,0.75,Heat Pump,31,101,12,54,282,35 Points," 3,783,988 "
25,30,4.7,"R10,4ft",20,0.25,1,0.75,Heat Pump,31,102,12,54,287,35 Points," 3,805,429 "
15,30,4.7,"R10,US",20,0.25,0.75,0.75,Heat Pump,31,101,12,55,282,35 Points," 3,172,126 "
15,40,4.7,"R10,US",30,0.4,0.75,0.75,Heat Pump,31,100,12,54,276,35 Points," 3,574,933 "
15,40,6.3,"R10,4ft",30,0.4,1,0.75,Heat Pump,31,102,12,54,284,35 Points," 3,699,133 "
25,40,4.7,"R10,4ft",20,0.25,0.75,0.75,Heat Pump,31,100,12,54,280,35 Points," 4,207,436 "
15,50,6.3,"R10,4ft",30,0.25,0.75,0.75,Heat Pump,31,101,12,54,280,35 Points," 4,100,540 "
25,30,4.7,"R10,4ft",20,0.4,1,0.75,Heat Pump,31,102,12,54,284,35 Points," 3,806,029 "
25,50,3,"R10,US",20,0.25,0.75,0.75,Heat Pump,31,100,12,54,280,35 Points," 4,477,893 "
10,50,4.7,"R10,US",30,0.25,1,0.75,Heat Pump,31,103,12,55,289,35 Points," 3,660,188 "
10,50,6.3,"R10,US",30,0.4,0.75,0.75,Heat Pump,31,101,12,54,276,35 Points," 3,784,588 "
20,40,4.7,"R10,4ft",30,0.4,1,0.75,Heat Pump,31,102,12,54,284,35 Points," 3,891,684 "
